Age,Gender,Income,Education,Occupation
18,Male,1,Masters,Sales
37,Male,0,Some-college,Craft-repair
39,Female,0,Some-college,Exec-managerial
36,Female,0,Assoc,Other-service
28,Female,0,Some-college,Adm-clerical
32,Female,0,Some-college,Sales
37,Female,0,HS-grad,Other-service
40,Male,0,Some-college,Adm-clerical
47,Male,0,Some-college,Craft-repair
53,Female,1,HS-grad,Prof-specialty
35,Male,1,Bachelors,Tech-support
33,Female,1,HS-grad,Prof-specialty
45,Female,0,HS-grad,Adm-clerical
47,Female,0,Bachelors,Adm-clerical
33,Female,0,HS-grad,Exec-managerial
49,Male,1,Bachelors,Exec-managerial
52,Female,1,Bachelors,Craft-repair
56,Male,0,HS-grad,Tech-support
62,Female,0,HS-grad,Adm-clerical
28,Male,0,Some-college,Tech-support
39,Male,0,HS-grad,Other-service
39,Male,0,Some-college,Prof-specialty
38,Female,1,Bachelors,Prof-specialty
31,Male,0,Bachelors,Adm-clerical
20,Male,0,Some-college,Prof-specialty
40,Female,1,Assoc,Exec-managerial
29,Male,0,HS-grad,Craft-repair
40,Female,1,Assoc,Prof-specialty
29,Female,0,Masters,Adm-clerical
25,Male,0,Some-college,Craft-repair
42,Female,0,HS-grad,Sales
41,Female,1,HS-grad,Exec-managerial
47,Female,1,Assoc,Adm-clerical
67,Female,0,HS-grad,Adm-clerical
43,Female,0,Assoc,Craft-repair
45,Female,0,Some-college,Prof-specialty
25,Male,0,Some-college,Prof-specialty
22,Male,1,Bachelors,Adm-clerical
60,Male,1,HS-grad,Prof-specialty
27,Female,0,Some-college,Other-service
25,Male,0,Assoc,Prof-specialty
38,Female,0,HS-grad,Prof-specialty
38,Female,1,Assoc,Prof-specialty
27,Male,0,Doctorate,Tech-support
35,Female,0,HS-grad,Other-service
55,Male,1,Some-college,Adm-clerical
29,Male,0,HS-grad,Craft-repair
21,Male,0,Bachelors,Adm-clerical
51,Female,0,Doctorate,Sales
45,Female,0,Assoc,Adm-clerical
31,Female,0,Assoc,Other-service
18,Male,0,HS-grad,Adm-clerical
29,Male,0,Some-college,Prof-specialty
38,Male,1,HS-grad,Craft-repair
54,Female,1,Assoc,Prof-specialty
26,Male,0,HS-grad,Exec-managerial
38,Male,0,HS-grad,Sales
48,Male,0,HS-grad,Prof-specialty
18,Male,0,HS-grad,Exec-managerial
52,Female,0,HS-grad,Sales
24,Female,0,HS-grad,Other-service
43,Male,1,Assoc,Sales
42,Female,1,Masters,Sales
53,Female,0,HS-grad,Prof-specialty
46,Female,0,Masters,Other-service
18,Female,0,Some-college,Prof-specialty
29,Male,0,Masters,Other-service
41,Female,0,HS-grad,Tech-support
36,Female,1,Bachelors,Adm-clerical
45,Male,0,Some-college,Adm-clerical
49,Male,0,HS-grad,Sales
47,Female,1,Bachelors,Sales
36,Female,1,Masters,Prof-specialty
18,Female,0,Masters,Other-service
33,Female,0,Some-college,Prof-specialty
44,Female,1,Some-college,Exec-managerial
25,Female,0,Masters,Prof-specialty
47,Male,0,HS-grad,Adm-clerical
51,Male,1,HS-grad,Prof-specialty
41,Male,0,Some-college,Other-service
18,Female,0,HS-grad,Adm-clerical
22,Female,0,Some-college,Tech-support
64,Male,1,HS-grad,Tech-support
32,Male,0,Bachelors,Adm-clerical
18,Male,0,Bachelors,Tech-support
55,Female,1,Masters,Sales
39,Female,0,Bachelors,Prof-specialty
53,Male,0,Some-college,Craft-repair
43,Male,0,Assoc,Craft-repair
45,Female,0,Bachelors,Prof-specialty
44,Male,1,Some-college,Craft-repair
48,Male,1,HS-grad,Exec-managerial
69,Male,1,Bachelors,Other-service
52,Female,1,Bachelors,Sales
18,Male,0,Bachelors,Sales
45,Male,1,Masters,Other-service
54,Female,1,Assoc,Adm-clerical
55,Male,1,Assoc,Craft-repair
33,Male,0,Bachelors,Sales
54,Male,1,Doctorate,Exec-managerial
51,Female,1,Assoc,Adm-clerical
72,Male,0,HS-grad,Sales
29,Female,0,Bachelors,Adm-clerical
32,Female,0,HS-grad,Prof-specialty
35,Female,0,HS-grad,Prof-specialty
33,Female,0,HS-grad,Prof-specialty
27,Female,0,Some-college,Craft-repair
18,Male,0,HS-grad,Adm-clerical
33,Male,0,HS-grad,Other-service
44,Female,0,HS-grad,Other-service
33,Male,0,Bachelors,Prof-specialty
64,Female,1,Assoc,Adm-clerical
39,Male,1,Doctorate,Prof-specialty
56,Male,1,Some-college,Craft-repair
42,Male,0,HS-grad,Craft-repair
50,Male,1,Assoc,Craft-repair
43,Male,1,HS-grad,Craft-repair
57,Female,1,Doctorate,Exec-managerial
40,Female,0,Bachelors,Craft-repair
45,Female,0,Some-college,Tech-support
44,Female,0,HS-grad,Prof-specialty
35,Female,0,HS-grad,Exec-managerial
44,Female,0,Some-college,Adm-clerical
68,Male,1,Some-college,Tech-support
35,Male,0,Masters,Adm-clerical
44,Male,1,Bachelors,Craft-repair
55,Male,0,Some-college,Prof-specialty
54,Female,1,HS-grad,Sales
39,Female,0,Some-college,Tech-support
18,Male,0,HS-grad,Exec-managerial
46,Male,1,Bachelors,Exec-managerial
18,Female,1,Bachelors,Craft-repair
58,Female,1,Masters,Prof-specialty
41,Male,1,Some-college,Exec-managerial
52,Female,0,HS-grad,Exec-managerial
27,Female,0,Masters,Adm-clerical
19,Female,0,Bachelors,Other-service
42,Male,0,Bachelors,Adm-clerical
39,Male,0,Some-college,Craft-repair
33,Male,0,Assoc,Other-service
40,Male,0,HS-grad,Sales
75,Male,1,Some-college,Prof-specialty
50,Female,1,Masters,Sales
53,Male,1,HS-grad,Adm-clerical
50,Male,1,Masters,Tech-support
58,Male,1,Some-college,Craft-repair
37,Female,0,HS-grad,Other-service
18,Male,0,HS-grad,Craft-repair
37,Male,1,Masters,Prof-specialty
50,Female,0,Masters,Prof-specialty
26,Female,0,HS-grad,Adm-clerical
37,Female,0,HS-grad,Exec-managerial
30,Male,0,HS-grad,Sales
59,Male,0,HS-grad,Craft-repair
49,Female,0,Bachelors,Other-service
47,Male,0,HS-grad,Craft-repair
47,Female,0,HS-grad,Prof-specialty
39,Female,0,HS-grad,Prof-specialty
42,Female,0,Bachelors,Prof-specialty
24,Male,0,Bachelors,Sales
18,Male,0,Bachelors,Sales
41,Female,1,Bachelors,Prof-specialty
43,Female,1,Doctorate,Prof-specialty
55,Male,1,Some-college,Prof-specialty
59,Male,0,Assoc,Exec-managerial
59,Male,1,Bachelors,Adm-clerical
26,Male,0,HS-grad,Adm-clerical
34,Male,0,Masters,Prof-specialty
45,Female,0,Bachelors,Other-service
72,Male,1,Bachelors,Adm-clerical
58,Female,0,HS-grad,Prof-specialty
54,Female,0,Some-college,Craft-repair
34,Female,1,Assoc,Prof-specialty
28,Female,0,HS-grad,Sales
49,Male,0,HS-grad,Sales
25,Male,0,HS-grad,Sales
36,Male,0,Some-college,Sales
38,Female,0,Masters,Adm-clerical
60,Male,0,Bachelors,Prof-specialty
34,Male,0,Assoc,Craft-repair
18,Female,0,Some-college,Other-service
46,Male,0,Some-college,Sales
30,Male,0,HS-grad,Adm-clerical
40,Female,0,HS-grad,Craft-repair
38,Male,1,Bachelors,Exec-managerial
35,Male,0,HS-grad,Other-service
49,Female,0,HS-grad,Adm-clerical
19,Female,0,Assoc,Prof-specialty
32,Male,1,Bachelors,Exec-managerial
48,Male,0,HS-grad,Sales
31,Male,0,Bachelors,Sales
18,Male,0,Some-college,Craft-repair
48,Male,1,Assoc,Sales
54,Male,1,Bachelors,Adm-clerical
38,Male,0,HS-grad,Tech-support
18,Male,1,HS-grad,Craft-repair
48,Female,0,HS-grad,Prof-specialty
18,Male,1,Bachelors,Exec-managerial
43,Male,0,Some-college,Prof-specialty
27,Male,0,Bachelors,Craft-repair
24,Male,0,Some-college,Prof-specialty
33,Male,0,HS-grad,Adm-clerical
37,Female,0,HS-grad,Exec-managerial
31,Female,0,HS-grad,Tech-support
47,Female,0,Some-college,Prof-specialty
33,Female,0,Bachelors,Prof-specialty
52,Female,0,Assoc,Prof-specialty
43,Female,0,HS-grad,Exec-managerial
30,Female,1,Bachelors,Tech-support
28,Female,0,HS-grad,Exec-managerial
18,Male,0,Bachelors,Other-service
43,Male,0,HS-grad,Tech-support
34,Female,1,Bachelors,Exec-managerial
18,Female,0,HS-grad,Exec-managerial
32,Female,0,HS-grad,Sales
27,Female,1,Bachelors,Sales
59,Female,1,Some-college,Craft-repair
18,Female,0,Some-college,Craft-repair
20,Female,0,HS-grad,Adm-clerical
53,Male,1,Doctorate,Sales
57,Male,0,HS-grad,Sales
29,Male,0,Some-college,Craft-repair
31,Female,1,Assoc,Prof-specialty
47,Female,1,Bachelors,Sales
18,Male,0,HS-grad,Other-service
18,Female,0,Bachelors,Craft-repair
35,Male,0,HS-grad,Craft-repair
59,Male,1,Some-college,Exec-managerial
33,Male,0,Some-college,Prof-specialty
40,Female,1,Masters,Adm-clerical
54,Male,1,Masters,Craft-repair
66,Female,0,HS-grad,Sales
32,Female,1,HS-grad,Prof-specialty
39,Female,0,Some-college,Craft-repair
63,Male,0,Some-college,Exec-managerial
19,Male,0,Some-college,Adm-clerical
52,Female,1,Bachelors,Exec-managerial
26,Female,1,Some-college,Exec-managerial
40,Male,0,Assoc,Adm-clerical
36,Male,0,Some-college,Adm-clerical
27,Female,0,HS-grad,Other-service
26,Female,0,HS-grad,Other-service
43,Male,0,Bachelors,Adm-clerical
52,Male,1,HS-grad,Sales
37,Male,0,HS-grad,Adm-clerical
40,Female,0,Some-college,Tech-support
46,Female,1,Bachelors,Tech-support
26,Female,0,Assoc,Prof-specialty
49,Female,1,Some-college,Prof-specialty
50,Male,0,HS-grad,Exec-managerial
73,Female,0,Some-college,Craft-repair
34,Male,0,Some-college,Prof-specialty
33,Male,1,Doctorate,Adm-clerical
49,Male,0,Some-college,Sales
50,Male,1,Bachelors,Prof-specialty
32,Male,0,Assoc,Craft-repair
34,Female,1,Bachelors,Prof-specialty
46,Female,0,HS-grad,Sales
28,Female,1,Bachelors,Prof-specialty
34,Male,0,Some-college,Prof-specialty
40,Male,0,Some-college,Tech-support
52,Female,0,Doctorate,Adm-clerical
31,Female,0,HS-grad,Prof-specialty
18,Female,1,Some-college,Exec-managerial
18,Female,0,HS-grad,Craft-repair
23,Male,0,HS-grad,Other-service
22,Female,1,Bachelors,Exec-managerial
37,Male,0,Masters,Exec-managerial
24,Male,0,Bachelors,Craft-repair
30,Female,0,HS-grad,Other-service
29,Female,0,HS-grad,Tech-support
33,Male,0,Some-college,Adm-clerical
56,Male,1,Some-college,Prof-specialty
48,Female,0,Masters,Adm-clerical
39,Female,0,Bachelors,Sales
33,Male,0,Assoc,Prof-specialty
33,Male,0,Masters,Adm-clerical
43,Male,1,Some-college,Prof-specialty
47,Male,0,Bachelors,Other-service
27,Male,1,Bachelors,Exec-managerial
39,Female,0,Doctorate,Adm-clerical
18,Male,0,Some-college,Other-service
42,Female,0,Bachelors,Adm-clerical
49,Male,1,Some-college,Prof-specialty
35,Male,0,Bachelors,Prof-specialty
63,Male,0,Assoc,Craft-repair
28,Male,0,Assoc,Craft-repair
42,Male,0,HS-grad,Adm-clerical
39,Male,0,HS-grad,Adm-clerical
38,Male,1,Masters,Prof-specialty
38,Male,1,Bachelors,Tech-support
40,Female,1,Assoc,Adm-clerical
50,Female,0,HS-grad,Sales
57,Male,1,Masters,Exec-managerial
39,Male,0,Bachelors,Adm-clerical
50,Male,0,HS-grad,Prof-specialty
30,Male,0,HS-grad,Craft-repair
49,Female,0,Bachelors,Prof-specialty
29,Female,0,HS-grad,Exec-managerial
53,Male,0,Masters,Sales
68,Female,0,Bachelors,Other-service
37,Male,0,Some-college,Craft-repair
18,Male,0,HS-grad,Other-service
32,Male,0,Doctorate,Craft-repair
55,Female,1,Bachelors,Adm-clerical
46,Male,1,Masters,Craft-repair
42,Female,1,Masters,Tech-support
52,Female,1,Bachelors,Sales
45,Female,0,Assoc,Other-service
55,Female,1,Bachelors,Sales
51,Male,1,Some-college,Exec-managerial
59,Male,0,HS-grad,Other-service
44,Female,0,HS-grad,Other-service
51,Male,1,Bachelors,Sales
35,Male,0,Some-college,Prof-specialty
31,Male,1,Bachelors,Tech-support
61,Male,1,Doctorate,Craft-repair
42,Male,0,Some-college,Other-service
49,Female,0,HS-grad,Other-service
41,Female,0,Bachelors,Sales
31,Male,0,HS-grad,Craft-repair
39,Male,0,Masters,Adm-clerical
58,Male,0,Some-college,Other-service
46,Female,1,Some-college,Tech-support
18,Female,1,Bachelors,Sales
36,Male,0,Some-college,Other-service
62,Female,0,HS-grad,Prof-specialty
36,Male,1,HS-grad,Other-service
18,Male,0,Some-college,Craft-repair
64,Female,1,Assoc,Craft-repair
48,Female,1,HS-grad,Prof-specialty
38,Female,0,HS-grad,Exec-managerial
34,Female,0,HS-grad,Exec-managerial
53,Male,0,Some-college,Sales
32,Male,0,HS-grad,Adm-clerical
54,Female,1,Masters,Sales
46,Male,0,HS-grad,Adm-clerical
42,Female,1,Bachelors,Tech-support
41,Female,0,HS-grad,Craft-repair
37,Male,0,Some-college,Sales
53,Male,0,HS-grad,Prof-specialty
28,Male,1,Bachelors,Exec-managerial
18,Female,0,Assoc,Craft-repair
47,Male,0,HS-grad,Adm-clerical
47,Female,1,Doctorate,Exec-managerial
45,Male,0,HS-grad,Craft-repair
44,Male,1,Bachelors,Adm-clerical
35,Male,0,Bachelors,Sales
49,Female,0,HS-grad,Craft-repair
38,Female,1,Some-college,Craft-repair
33,Male,0,HS-grad,Exec-managerial
35,Female,0,Bachelors,Prof-specialty
65,Male,1,Some-college,Prof-specialty
18,Male,0,Assoc,Sales
45,Male,0,HS-grad,Prof-specialty
18,Female,0,Assoc,Prof-specialty
38,Male,0,HS-grad,Exec-managerial
33,Female,1,Bachelors,Craft-repair
18,Female,0,HS-grad,Sales
44,Male,0,HS-grad,Craft-repair
34,Female,0,HS-grad,Tech-support
18,Male,0,Bachelors,Prof-specialty
50,Male,0,HS-grad,Prof-specialty
58,Male,1,Bachelors,Prof-specialty
58,Male,0,Doctorate,Other-service
44,Male,0,HS-grad,Exec-managerial
40,Female,0,HS-grad,Exec-managerial
56,Male,0,HS-grad,Other-service
61,Female,0,HS-grad,Prof-specialty
54,Male,0,Some-college,Exec-managerial
27,Male,0,Bachelors,Craft-repair
42,Male,1,HS-grad,Craft-repair
45,Female,0,HS-grad,Tech-support
18,Female,0,Bachelors,Craft-repair
45,Female,0,HS-grad,Adm-clerical
69,Female,0,Bachelors,Adm-clerical
47,Female,0,Assoc,Other-service
58,Female,0,HS-grad,Prof-specialty
41,Female,1,Some-college,Prof-specialty
38,Male,0,Masters,Other-service
44,Female,1,Bachelors,Exec-managerial
28,Male,0,Masters,Sales
26,Female,0,Masters,Sales
55,Male,0,Some-college,Prof-specialty
57,Female,0,Some-college,Sales
26,Male,0,Bachelors,Other-service
52,Male,1,Bachelors,Craft-repair
38,Male,0,Bachelors,Adm-clerical
43,Female,1,Some-college,Tech-support
45,Male,0,Masters,Exec-managerial
52,Female,0,HS-grad,Prof-specialty
40,Female,0,HS-grad,Craft-repair
57,Female,0,Some-college,Tech-support
43,Male,0,HS-grad,Sales
47,Female,0,Bachelors,Other-service
28,Male,1,HS-grad,Prof-specialty
67,Female,0,Bachelors,Other-service
45,Female,0,Some-college,Prof-specialty
48,Female,0,HS-grad,Prof-specialty
18,Female,0,HS-grad,Sales
28,Male,0,Some-college,Prof-specialty
55,Male,1,Bachelors,Prof-specialty
43,Male,0,Some-college,Craft-repair
18,Female,0,HS-grad,Exec-managerial
52,Female,0,HS-grad,Sales
32,Male,0,HS-grad,Adm-clerical
57,Female,0,HS-grad,Sales
38,Female,1,Doctorate,Craft-repair
42,Male,1,HS-grad,Craft-repair
54,Female,0,HS-grad,Sales
27,Female,0,Assoc,Craft-repair
26,Female,1,Bachelors,Other-service
36,Male,0,Some-college,Other-service
50,Female,0,Bachelors,Exec-managerial
22,Male,0,Assoc,Exec-managerial
18,Female,0,HS-grad,Adm-clerical
50,Female,0,HS-grad,Sales
31,Female,0,Assoc,Craft-repair
34,Male,1,Masters,Other-service
18,Female,0,Doctorate,Other-service
30,Male,0,HS-grad,Adm-clerical
39,Female,0,Assoc,Sales
51,Female,0,Some-college,Prof-specialty
29,Female,0,Bachelors,Prof-specialty
61,Male,1,Assoc,Craft-repair
30,Female,0,HS-grad,Sales
30,Male,1,HS-grad,Craft-repair
59,Male,1,Bachelors,Other-service
42,Male,0,Masters,Exec-managerial
32,Male,0,HS-grad,Prof-specialty
37,Male,0,Assoc,Other-service
57,Male,0,Some-college,Sales
58,Female,1,Some-college,Prof-specialty
28,Male,0,Some-college,Exec-managerial
38,Male,1,Assoc,Prof-specialty
40,Female,0,HS-grad,Exec-managerial
26,Male,0,Bachelors,Other-service
38,Male,0,HS-grad,Craft-repair
39,Female,0,Assoc,Exec-managerial
54,Male,1,Masters,Sales
55,Female,0,HS-grad,Exec-managerial
35,Female,0,HS-grad,Other-service
36,Female,0,Some-college,Craft-repair
48,Male,0,Some-college,Adm-clerical
31,Female,0,Masters,Prof-specialty
47,Male,0,Bachelors,Prof-specialty
38,Female,0,Some-college,Other-service
26,Female,0,Bachelors,Exec-managerial
27,Male,0,Some-college,Adm-clerical
58,Female,1,HS-grad,Exec-managerial
37,Male,1,HS-grad,Exec-managerial
60,Female,1,HS-grad,Prof-specialty
32,Male,0,Bachelors,Craft-repair
43,Male,0,HS-grad,Prof-specialty
70,Female,0,Bachelors,Other-service
25,Female,0,HS-grad,Exec-managerial
18,Female,0,Bachelors,Sales
56,Male,0,HS-grad,Craft-repair
28,Male,0,Some-college,Tech-support
39,Female,0,HS-grad,Craft-repair
31,Female,0,Some-college,Prof-specialty
42,Male,0,HS-grad,Craft-repair
27,Female,0,Some-college,Adm-clerical
37,Male,1,Masters,Craft-repair
45,Male,0,HS-grad,Craft-repair
26,Female,0,Bachelors,Other-service
30,Male,1,Bachelors,Craft-repair
34,Female,0,Some-college,Other-service
20,Female,0,Bachelors,Prof-specialty
34,Male,0,Some-college,Craft-repair
41,Male,1,Bachelors,Exec-managerial
34,Male,0,Masters,Craft-repair
35,Male,0,Masters,Tech-support
39,Female,0,HS-grad,Adm-clerical
30,Male,0,Bachelors,Tech-support
48,Male,1,HS-grad,Adm-clerical
58,Female,0,Some-college,Craft-repair
33,Female,0,HS-grad,Adm-clerical
45,Male,0,HS-grad,Sales
36,Male,1,Bachelors,Prof-specialty
44,Female,1,Assoc,Other-service
59,Male,0,HS-grad,Exec-managerial
46,Female,0,Bachelors,Adm-clerical
18,Female,0,Bachelors,Sales
45,Female,0,Assoc,Prof-specialty
55,Male,0,Bachelors,Tech-support
36,Female,0,HS-grad,Exec-managerial
52,Male,1,HS-grad,Sales
30,Female,0,Bachelors,Craft-repair
20,Male,0,HS-grad,Other-service
41,Male,1,Assoc,Craft-repair
18,Female,1,Assoc,Tech-support
36,Male,0,Assoc,Craft-repair
56,Female,0,HS-grad,Sales
18,Female,1,Bachelors,Tech-support
22,Male,1,Bachelors,Tech-support
26,Male,0,HS-grad,Prof-specialty
38,Female,0,HS-grad,Exec-managerial
34,Male,1,HS-grad,Tech-support
57,Female,1,Some-college,Prof-specialty
51,Male,1,Doctorate,Prof-specialty
45,Male,1,Masters,Craft-repair
41,Male,1,HS-grad,Exec-managerial
44,Female,0,Some-college,Exec-managerial
28,Male,0,HS-grad,Sales
50,Male,0,HS-grad,Craft-repair
25,Female,0,HS-grad,Exec-managerial
50,Female,0,Bachelors,Tech-support
54,Male,1,Bachelors,Prof-specialty
42,Female,1,Masters,Other-service
37,Male,0,Assoc,Craft-repair
44,Female,0,HS-grad,Exec-managerial
18,Male,0,Bachelors,Prof-specialty
43,Female,0,HS-grad,Exec-managerial
38,Male,1,Some-college,Sales
38,Male,0,Some-college,Adm-clerical
48,Female,0,HS-grad,Prof-specialty
38,Male,0,HS-grad,Adm-clerical
24,Male,1,HS-grad,Prof-specialty
37,Female,0,HS-grad,Tech-support
40,Female,1,Assoc,Adm-clerical
40,Male,0,HS-grad,Exec-managerial
41,Male,0,Some-college,Prof-specialty
53,Female,1,Doctorate,Sales
25,Male,0,Bachelors,Adm-clerical
41,Female,1,Some-college,Exec-managerial
56,Female,1,Assoc,Sales
18,Male,0,HS-grad,Prof-specialty
41,Female,0,HS-grad,Sales
31,Female,0,Some-college,Exec-managerial
34,Male,0,Some-college,Other-service
27,Female,0,Masters,Adm-clerical
37,Female,0,HS-grad,Adm-clerical
63,Male,1,Bachelors,Prof-specialty
23,Male,0,Bachelors,Prof-specialty
24,Male,1,Doctorate,Prof-specialty
22,Male,0,HS-grad,Craft-repair
61,Male,0,HS-grad,Craft-repair
33,Female,0,Assoc,Sales
39,Male,0,Bachelors,Craft-repair
34,Female,0,HS-grad,Sales
27,Female,0,HS-grad,Sales
36,Male,1,Masters,Adm-clerical
71,Male,1,Bachelors,Sales
57,Male,0,Bachelors,Tech-support
28,Female,1,Assoc,Tech-support
47,Female,0,HS-grad,Adm-clerical
28,Male,0,HS-grad,Prof-specialty
18,Male,0,Bachelors,Other-service
52,Female,1,Assoc,Prof-specialty
54,Female,0,HS-grad,Craft-repair
53,Female,1,Bachelors,Craft-repair
33,Male,0,HS-grad,Sales
37,Male,0,HS-grad,Sales
49,Female,1,Assoc,Other-service
44,Female,0,HS-grad,Other-service
34,Female,1,HS-grad,Exec-managerial
18,Female,1,Masters,Prof-specialty
40,Male,0,Some-college,Adm-clerical
53,Female,1,Some-college,Adm-clerical
23,Male,0,Masters,Adm-clerical
47,Male,0,HS-grad,Other-service
43,Male,1,Bachelors,Adm-clerical
49,Male,0,HS-grad,Prof-specialty
50,Female,0,HS-grad,Exec-managerial
30,Female,0,Bachelors,Exec-managerial
18,Female,0,HS-grad,Prof-specialty
32,Male,0,Assoc,Adm-clerical
51,Female,1,Assoc,Exec-managerial
32,Female,1,Masters,Prof-specialty
30,Female,0,HS-grad,Tech-support
18,Female,0,HS-grad,Sales
62,Male,0,Assoc,Tech-support
50,Male,1,Some-college,Exec-managerial
49,Male,1,Bachelors,Adm-clerical
52,Male,1,Masters,Exec-managerial
46,Female,0,HS-grad,Other-service
36,Female,0,HS-grad,Craft-repair
37,Female,0,Bachelors,Craft-repair
33,Male,0,Bachelors,Other-service
73,Male,0,HS-grad,Other-service
46,Female,0,Bachelors,Adm-clerical
33,Male,0,Masters,Sales
45,Female,0,Some-college,Exec-managerial
26,Female,0,HS-grad,Prof-specialty
59,Male,1,Bachelors,Prof-specialty
30,Male,0,Masters,Other-service
46,Male,0,Doctorate,Craft-repair
53,Male,0,HS-grad,Sales
44,Female,0,Assoc,Adm-clerical
40,Male,1,Masters,Prof-specialty
39,Male,0,Bachelors,Sales
38,Male,0,HS-grad,Sales
32,Female,0,HS-grad,Other-service
33,Male,0,Some-college,Sales
58,Female,0,HS-grad,Sales
38,Female,0,HS-grad,Craft-repair
29,Male,1,Assoc,Other-service
32,Male,0,HS-grad,Prof-specialty
53,Male,1,Assoc,Exec-managerial
48,Male,1,Some-college,Prof-specialty
46,Female,1,Masters,Exec-managerial
36,Male,0,HS-grad,Prof-specialty
46,Female,1,Bachelors,Exec-managerial
31,Male,1,Bachelors,Craft-repair
36,Female,0,Assoc,Other-service
52,Male,0,HS-grad,Other-service
50,Male,1,HS-grad,Prof-specialty
26,Male,0,Assoc,Other-service
28,Female,0,HS-grad,Exec-managerial
40,Female,1,Bachelors,Exec-managerial
61,Female,0,HS-grad,Other-service
18,Female,0,HS-grad,Prof-specialty
43,Male,1,Bachelors,Sales
21,Female,0,Bachelors,Exec-managerial
31,Male,0,Bachelors,Exec-managerial
34,Female,0,Some-college,Adm-clerical
34,Female,0,Bachelors,Other-service
32,Male,1,Doctorate,Craft-repair
39,Female,0,HS-grad,Prof-specialty
32,Female,0,HS-grad,Adm-clerical
20,Female,0,HS-grad,Sales
49,Female,1,Masters,Exec-managerial
49,Male,0,Some-college,Sales
50,Female,1,Bachelors,Prof-specialty
19,Female,0,Some-college,Adm-clerical
43,Male,0,Bachelors,Adm-clerical
48,Male,1,Masters,Craft-repair
26,Male,0,Some-college,Sales
39,Female,0,Some-college,Tech-support
37,Male,0,HS-grad,Exec-managerial
63,Female,1,Some-college,Prof-specialty
64,Female,0,HS-grad,Craft-repair
18,Male,1,Masters,Other-service
71,Male,1,Some-college,Other-service
27,Male,0,HS-grad,Sales
52,Male,1,HS-grad,Adm-clerical
52,Female,0,Some-college,Exec-managerial
26,Male,0,Assoc,Other-service
45,Male,0,HS-grad,Craft-repair
38,Female,0,HS-grad,Sales
46,Female,0,Some-college,Other-service
42,Female,1,Doctorate,Sales
55,Male,0,Masters,Prof-specialty
40,Female,0,HS-grad,Prof-specialty
37,Female,0,Bachelors,Other-service
53,Male,1,Masters,Exec-managerial
47,Male,0,Masters,Other-service
49,Female,0,Some-college,Exec-managerial
30,Male,0,Bachelors,Sales
25,Male,0,Bachelors,Other-service
32,Male,0,HS-grad,Prof-specialty
31,Female,0,HS-grad,Craft-repair
49,Female,0,Some-college,Adm-clerical
52,Male,0,HS-grad,Tech-support
37,Female,0,Some-college,Prof-specialty
58,Male,1,Masters,Craft-repair
57,Female,1,Masters,Tech-support
42,Male,1,HS-grad,Other-service
28,Male,0,HS-grad,Other-service
59,Male,1,Bachelors,Prof-specialty
38,Male,0,Some-college,Other-service
41,Male,0,HS-grad,Tech-support
35,Female,0,Masters,Adm-clerical
27,Female,0,HS-grad,Other-service
20,Male,0,HS-grad,Prof-specialty
47,Male,1,Bachelors,Other-service
29,Male,0,Bachelors,Sales
75,Male,0,Some-college,Sales
25,Female,1,Bachelors,Exec-managerial
23,Male,0,Assoc,Adm-clerical
46,Male,0,HS-grad,Craft-repair
59,Male,1,Bachelors,Sales
40,Male,0,HS-grad,Tech-support
46,Male,0,Some-college,Adm-clerical
18,Male,0,Some-college,Craft-repair
30,Female,0,Some-college,Sales
25,Male,0,HS-grad,Craft-repair
18,Female,0,Masters,Adm-clerical
41,Female,0,Some-college,Adm-clerical
18,Female,0,Assoc,Prof-specialty
22,Female,1,Some-college,Prof-specialty
32,Female,0,Masters,Tech-support
28,Male,0,Some-college,Craft-repair
44,Male,1,Some-college,Adm-clerical
43,Male,0,Bachelors,Sales
51,Female,0,Masters,Other-service
49,Female,0,Some-college,Exec-managerial
54,Male,0,Some-college,Tech-support
39,Male,1,Bachelors,Sales
43,Male,1,Bachelors,Other-service
46,Male,1,Some-college,Exec-managerial
41,Male,1,Masters,Adm-clerical
34,Male,1,Some-college,Adm-clerical
35,Male,0,Some-college,Sales
28,Male,0,Bachelors,Tech-support
44,Male,0,Doctorate,Exec-managerial
38,Female,0,HS-grad,Adm-clerical
30,Female,0,HS-grad,Adm-clerical
30,Female,0,HS-grad,Prof-specialty
23,Male,0,Bachelors,Other-service
52,Male,0,Some-college,Exec-managerial
40,Female,0,Some-college,Sales
28,Male,0,HS-grad,Prof-specialty
50,Female,0,Assoc,Other-service
32,Female,0,Some-college,Tech-support
21,Male,0,Bachelors,Craft-repair
52,Female,0,HS-grad,Sales
32,Female,0,HS-grad,Tech-support
34,Male,0,HS-grad,Other-service
40,Female,0,Some-college,Prof-specialty
54,Male,1,Some-college,Craft-repair
39,Male,0,HS-grad,Prof-specialty
23,Male,0,Some-college,Sales
46,Male,1,HS-grad,Craft-repair
33,Female,0,Some-college,Other-service
64,Male,0,HS-grad,Craft-repair
39,Female,0,HS-grad,Other-service
18,Female,0,HS-grad,Exec-managerial
44,Male,0,Bachelors,Adm-clerical
64,Female,0,Assoc,Prof-specialty
59,Male,1,Bachelors,Prof-specialty
63,Female,0,HS-grad,Tech-support
26,Male,1,Doctorate,Prof-specialty
51,Female,1,Doctorate,Adm-clerical
30,Female,0,Some-college,Other-service
42,Male,0,HS-grad,Prof-specialty
